ID;C2011_2012;Surface;SurfaceVeg
32083;1122;6164;22.672
32083;1122;6164;16.600
32083;1122;6164;14.181
32083;1122;6164;9.059
32083;1122;6164;6.041
32083;1122;6164;28.341
32083;1122;6164;4.091
32083;1122;6164;6.124
32083;1122;6164;73.594
32083;1122;6164;381.226
32083;1122;6164;871.831
32083;1122;6164;1471.602
32083;1122;6164;146.866
32101;1122;11648;68.987
32101;1122;11648;218.953
32101;1122;11648;140.370
32101;1122;11648;70.154
32101;1122;11648;4.339
32101;1122;11648;205.033
32101;1122;11648;0.350
32101;1122;11648;50.401
32101;1122;11648;18.447
32101;1122;11648;62.309
32101;1122;11648;125.326
32101;1122;11648;97.465
32101;1122;11648;98.647
32101;1122;11648;20.563
32101;1122;11648;119.228
32101;1122;11648;12.523
32101;1122;11648;102.796
32101;1122;11648;258.252
32101;1122;11648;143.299
32101;1122;11648;25.556
32101;1122;11648;300.799
32101;1122;11648;23.617
32101;1122;11648;36.573
32101;1122;11648;51.330
32101;1122;11648;7.820
32101;1122;11648;34.757
32101;1122;11648;17.035
32101;1122;11648;29.127
32101;1122;11648;7.850
32101;1122;11648;12.538
32101;1122;11648;19.725
32101;1122;11648;21.451
32101;1122;11648;51.305
32101;1122;11648;5.048
32101;1122;11648;229.056
32101;1122;11648;0.648
32101;1122;11648;21.516
32101;1122;11648;8.474
32101;1122;11648;11.603
32101;1122;11648;3.845
32101;1122;11648;124.041
32101;1122;11648;1.947
32101;1122;11648;57.261
32101;1122;11648;13.517
32101;1122;11648;1.615
32101;1122;11648;579.227
32101;1122;11648;355.549
32101;1122;11648;17.267
32101;1122;11648;55.323
32101;1122;11648;296.038
32101;1122;11648;6.670
32101;1122;11648;104.640
32101;1122;11648;134.228
32101;1122;11648;5.741
32101;1122;11648;62.370
32101;1122;11648;126.654
32101;1122;11648;34.253
32101;1122;11648;21.730
32101;1122;11648;3.107
32101;1122;11648;42.144
32101;1122;11648;99.793
32101;1122;11648;24.548
32101;1122;11648;35.148
32101;1122;11648;6.695
32101;1122;11648;0.279
32141;1122;25919;14.582
32141;1122;25919;75.693
32141;1122;25919;25.847
32141;1122;25919;17.207
32141;1122;25919;9.496
32141;1122;25919;290.989
32141;1122;25919;151.677
32141;1122;25919;32.310
32141;1122;25919;1.031
32141;1122;25919;2.435
32141;1122;25919;39.957
32141;1122;25919;11.775
32141;1122;25919;72.335
32141;1122;25919;4.301
32141;1122;25919;7.518
32141;1122;25919;13.470
32141;1122;25919;14.578
32141;1122;25919;2.204
32141;1122;25919;3.757
32141;1122;25919;10.127
32141;1122;25919;290.856
32141;1122;25919;3.521
32141;1122;25919;47.323
32141;1122;25919;403.753
32141;1122;25919;4.984
32141;1122;25919;46.450
32141;1122;25919;54.998
32141;1122;25919;0.774
32141;1122;25919;58.476
32141;1122;25919;3.941
32141;1122;25919;5.651
32141;1122;25919;2.710
32141;1122;25919;6.013
32141;1122;25919;9.138
32141;1122;25919;10.270
32141;1122;25919;21.462
32141;1122;25919;13.917
32141;1122;25919;51.872
32141;1122;25919;101.636
32141;1122;25919;154.370
32141;1122;25919;1.948
32141;1122;25919;75.056
32141;1122;25919;7.095
32141;1122;25919;6.779
32141;1122;25919;75.904
32141;1122;25919;14.089
32141;1122;25919;8.145
32141;1122;25919;15.964
