ID;C2011_2012.C.8;Surface;SurfaceVeg
32194;125;17947;579.165
32194;125;17947;1004.559
32194;125;17947;10.956
32194;125;17947;7.301
32194;125;17947;8.542
32194;125;17947;170.711
32194;125;17947;8.785
32194;125;17947;10.159
32194;125;17947;263.581
32194;125;17947;151.292
32194;125;17947;13.768
32194;125;17947;38.03
32194;125;17947;70.573
32194;125;17947;68.683
32194;125;17947;36.585
32194;125;17947;2.36
32194;125;17947;8.729
32194;125;17947;6.173
30139;121;5885;114.306
30139;121;5885;42.827
30139;121;5885;6.275
30139;121;5885;3.03
30139;121;5885;5.292
30139;121;5885;20.321
30139;121;5885;110.499
30139;121;5885;19.655
30139;121;5885;10.394
30139;121;5885;30.356
30139;121;5885;176.777
30139;121;5885;10.719
30139;121;5885;60.644
30139;121;5885;106.146
30139;121;5885;15.574
30139;121;5885;1.953
30139;121;5885;16.43
30139;121;5885;4.512
30139;121;5885;205.957
30139;121;5885;21.733
30139;121;5885;8.041
30139;121;5885;16.654
30139;121;5885;37.946
30139;121;5885;23.391
30139;121;5885;12.63
30139;121;5885;84.746
30139;121;5885;71.077
30139;121;5885;348.227
30139;121;5885;16.008
30139;121;5885;257.454
30139;121;5885;271.715
30139;121;5885;91.805
30139;121;5885;204.891
30139;121;5885;167.602
31532;123;7912;0.865
31532;123;7912;25.984
31532;123;7912;11.298
31532;123;7912;8.742
31532;123;7912;115.911
31532;123;7912;50.355
31532;123;7912;285.009
31532;123;7912;172.732
31532;123;7912;284.204
31532;123;7912;2.658
31532;123;7912;6.672
31532;123;7912;0.476
31532;123;7912;2.285
31532;123;7912;0.056
31532;123;7912;12.82
31532;123;7912;25.906
31532;123;7912;170.872
31532;123;7912;18.042
31532;123;7912;116.164
31532;123;7912;55.331
31532;123;7912;93.92
31532;123;7912;52.082
31532;123;7912;15.135
31532;123;7912;10.986
31532;123;7912;6.051
31532;123;7912;16.71
31532;123;7912;43.271
31532;123;7912;3.049
31532;123;7912;24.187
31532;123;7912;19.462
31532;123;7912;3.749
31532;123;7912;37.165
31532;123;7912;127.628
31532;123;7912;5.458
31532;123;7912;6.138
31532;123;7912;587.638
31532;123;7912;25.903
31532;123;7912;274.462
31532;123;7912;1614.879
31532;123;7912;12.2
31532;123;7912;547.546
31532;123;7912;7.226
31591;123;9549;14.823
31591;123;9549;6.074
31591;123;9549;0.474
31591;123;9549;4.079
31591;123;9549;4.433
31591;123;9549;20.262
31591;123;9549;195.877
31591;123;9549;120.384
31591;123;9549;85.822
31591;123;9549;9.498
31591;123;9549;0.919
31591;123;9549;1.621
31591;123;9549;1.325
31591;123;9549;12.107
31591;123;9549;84.019
31591;123;9549;7.741
31591;123;9549;5.913
31591;123;9549;62.774
31591;123;9549;12.829
31591;123;9549;25.103
31591;123;9549;9.34
31591;123;9549;9.097
31591;123;9549;32.478
31591;123;9549;7.269
31591;123;9549;18.205
31591;123;9549;70.519
31591;123;9549;13.69
31591;123;9549;11.601
31591;123;9549;1.407
31591;123;9549;26.114
31591;123;9549;15.539
31591;123;9549;180.887
31591;123;9549;3.737
31591;123;9549;719.152
31591;123;9549;13.66
31591;123;9549;190.21
31591;123;9549;176.667
31591;123;9549;11.134
31591;123;9549;50.963
31591;123;9549;4.581
31591;123;9549;3.977
31591;123;9549;11.047
31591;123;9549;4.77
31591;123;9549;277.081
31591;123;9549;569.972
31591;123;9549;12.464
31591;123;9549;167.296
31591;123;9549;42.368
24566;121;5758;10.441
24566;121;5758;0.194
24566;121;5758;0.553
24566;121;5758;0.048
24566;121;5758;0.832
24566;121;5758;14.2
24566;121;5758;152.329
24566;121;5758;124.578
24566;121;5758;20.451
24566;121;5758;312.567
24566;121;5758;227.6
24566;121;5758;9.971
24566;121;5758;0.36
24566;121;5758;84.006
24566;121;5758;18.427
24566;121;5758;58.838
24566;121;5758;12.014
24566;121;5758;3.759
24566;121;5758;3.433
24566;121;5758;9.025
24566;121;5758;62.921
24566;121;5758;86.374
24566;121;5758;90.367
24566;121;5758;28.783
24566;121;5758;22.926
24566;121;5758;1263.733
24566;121;5758;193.467
24566;121;5758;36.749
24165;125;1118;2.003
24165;125;1118;0.015
24165;125;1118;0.956
24165;125;1118;20.957
24165;125;1118;7.322
24165;125;1118;1.874
24165;125;1118;55.614
24165;125;1118;0.59
24165;125;1118;6.462
24165;125;1118;1.994
24165;125;1118;632.446
24165;125;1118;9.169
24165;125;1118;10.552
24165;125;1118;21.924
24165;125;1118;0.028
24165;125;1118;21.934
24165;125;1118;251.593
24165;125;1118;60.038
24165;125;1118;2.082
28133;125;21540;0.091
28133;125;21540;33.901
28133;125;21540;52.977
28133;125;21540;0.078
28133;125;21540;40.233
28133;125;21540;13.944
28133;125;21540;8.345
28133;125;21540;0.425
28133;125;21540;6.833
28133;125;21540;35.233
28133;125;21540;11.696
28133;125;21540;66.168
28133;125;21540;24.602
28133;125;21540;21.331
28133;125;21540;103.472
28133;125;21540;1.808
28133;125;21540;381.317
28133;125;21540;33.74
28133;125;21540;160.424
28133;125;21540;7.55
28133;125;21540;5.365
28133;125;21540;60.549
28133;125;21540;304.439
28133;125;21540;142.309
28133;125;21540;515.955
28133;125;21540;76.038
28133;125;21540;1441.09
28133;125;21540;447.493
28133;125;21540;173.916
28133;125;21540;5.506
28133;125;21540;39.249
28133;125;21540;12.031
28133;125;21540;31.551
28133;125;21540;641.952
28133;125;21540;30.845
28133;125;21540;58.217
28133;125;21540;49.623
28133;125;21540;11.312
28133;125;21540;6.828
28133;125;21540;0.181
28133;125;21540;165.815
28133;125;21540;31.555
28133;125;21540;17.012
28133;125;21540;36.848
28133;125;21540;146.506
28133;125;21540;18.834
28133;125;21540;74.776
28133;125;21540;4.405
28133;125;21540;67.121
28133;125;21540;218.05
28133;125;21540;116.369
28133;125;21540;6.201
28133;125;21540;11.482
28133;125;21540;19.172
28133;125;21540;61.395
28133;125;21540;5.258
28133;125;21540;50.914
28099;123;8304;1037.672
28099;123;8304;197.374
28099;123;8304;1.344
28099;123;8304;5.307
28099;123;8304;10.957
28099;123;8304;69.712
28099;123;8304;86.271
28099;123;8304;12.399
28099;123;8304;24.674
28099;123;8304;218.05
28099;123;8304;0.949
28099;123;8304;10.985
28099;123;8304;7.013
28099;123;8304;27.037
28099;123;8304;21.424
28099;123;8304;210.961
28099;123;8304;673.152
28099;123;8304;51.435
28099;123;8304;32.824
28099;123;8304;612.836
28099;123;8304;20.069
28099;123;8304;48.931
28099;123;8304;10.068
28099;123;8304;16.46
28099;123;8304;62.979
28099;123;8304;35.171
28099;123;8304;55.337
28099;123;8304;5.337
28099;123;8304;29.109
28099;123;8304;3.456
28099;123;8304;114.679
28099;123;8304;270.102
28099;123;8304;728.357
28099;123;8304;147.23
28035;121;16541;140.279
28035;121;16541;12.305
28035;121;16541;27.39
28035;121;16541;218.851
28035;121;16541;135.854
28035;121;16541;13.498
28035;121;16541;29.06
28035;121;16541;74.056
28035;121;16541;23.042
28035;121;16541;130.653
28035;121;16541;50.181
28035;121;16541;16.373
28035;121;16541;7.937
28035;121;16541;232.069
28035;121;16541;175.878
28035;121;16541;11.312
28035;121;16541;8.703
28035;121;16541;567.115
28035;121;16541;564.837
28035;121;16541;32.61
28035;121;16541;53.397
28035;121;16541;106.954
28035;121;16541;218.738
28035;121;16541;55.271
28035;121;16541;116.532
28035;121;16541;3.126
28035;121;16541;29.723
28035;121;16541;63.235
28035;121;16541;7.168
28035;121;16541;56.379
28035;121;16541;2.573
28035;121;16541;140.047
28035;121;16541;1324.185
28035;121;16541;48.716
28035;121;16541;69.72
28035;121;16541;16.39
28035;121;16541;2.226
28035;121;16541;24.278
28035;121;16541;26.905
28035;121;16541;21.779
28035;121;16541;213.271
28035;121;16541;128.776
28035;121;16541;38.084
28035;121;16541;0.043
28035;121;16541;10.297
28035;121;16541;1.258
28035;121;16541;6.492
28035;121;16541;1.472
28035;121;16541;106.443
28035;121;16541;25.347
28035;121;16541;153.061
28035;121;16541;31.919
28035;121;16541;517.646
28035;121;16541;25.393
28035;121;16541;19.801
28035;121;16541;93.626
28035;121;16541;4.746
28035;121;16541;15.133
28035;121;16541;27.101
28035;121;16541;30.39
28035;121;16541;62.394
28035;121;16541;120.892
28035;121;16541;132.167
28035;121;16541;89.29
28035;121;16541;7.336
28035;121;16541;44.212
28035;121;16541;44.891
28035;121;16541;33.221
28035;121;16541;65.968
28035;121;16541;47.11
28035;121;16541;47.905
28035;121;16541;11.534
28035;121;16541;13.394
28035;121;16541;196.852
28035;121;16541;44.781
28035;121;16541;89.479
28035;121;16541;100.407
28035;121;16541;27.596
28035;121;16541;2.072
28035;121;16541;37.067
28035;121;16541;307.025
28035;121;16541;99.873
28035;121;16541;23.643
28035;121;16541;45.198
28035;121;16541;9.889
28035;121;16541;80.507
28035;121;16541;728.7
28035;121;16541;60.677
27813;124;143360;4.59
27813;124;143360;4.019
27813;124;143360;1.683
27813;124;143360;0.143
27813;124;143360;22.339
27813;124;143360;5.244
27813;124;143360;3.305
27813;124;143360;0.625
27813;124;143360;0.336
27813;124;143360;10.951
27813;124;143360;218.628
27813;124;143360;13.263
27813;124;143360;78.035
27813;124;143360;63.404
27813;124;143360;6.475
27813;124;143360;12.018
27813;124;143360;14.051
27813;124;143360;43.984
27813;124;143360;63.353
27813;124;143360;13.308
27813;124;143360;7.45
27813;124;143360;138.062
27813;124;143360;327.388
27813;124;143360;23.785
27813;124;143360;8.931
27813;124;143360;7.725
27813;124;143360;1.393
27813;124;143360;14.501
27813;124;143360;210.179
27813;124;143360;37.832
27813;124;143360;6.031
27813;124;143360;19.961
27813;124;143360;226.238
27813;124;143360;44.116
27813;124;143360;18.19
27813;124;143360;13.936
27813;124;143360;107.137
27813;124;143360;67.702
27813;124;143360;94.75
27813;124;143360;11.107
27813;124;143360;112.513
27813;124;143360;425.068
27813;124;143360;439.312
27813;124;143360;157.793
27813;124;143360;12.652
27813;124;143360;13.863
27813;124;143360;177.362
27813;124;143360;118.021
27813;124;143360;9.298
27813;124;143360;1247.998
27813;124;143360;15.527
27813;124;143360;20.246
27813;124;143360;165.363
27813;124;143360;5.186
27813;124;143360;12.405
27813;124;143360;46.163
27813;124;143360;1290.7
27813;124;143360;45.226
27813;124;143360;35.408
27813;124;143360;10.083
27813;124;143360;545.882
27813;124;143360;15.595
27813;124;143360;13.401
27813;124;143360;12.754
27813;124;143360;43.752
27813;124;143360;25.897
27813;124;143360;13.04
27813;124;143360;6.693
27813;124;143360;70.292
27813;124;143360;9.313
27813;124;143360;1465.991
27813;124;143360;57.527
27813;124;143360;30.56
27813;124;143360;9.739
27813;124;143360;35.669
27813;124;143360;29.301
27813;124;143360;12.83
27813;124;143360;9.94
27813;124;143360;112.434
27813;124;143360;42.375
27813;124;143360;31.214
27813;124;143360;4.672
27813;124;143360;14.75
27813;124;143360;5.46
27813;124;143360;18.818
27813;124;143360;13.409
27813;124;143360;26.231
27813;124;143360;191.02
27813;124;143360;121.084
27813;124;143360;12.522
27813;124;143360;4.708
27813;124;143360;24.126
27813;124;143360;74.474
27813;124;143360;58.458
27813;124;143360;128.614
27813;124;143360;380.851
27813;124;143360;0.148
27813;124;143360;134.538
27813;124;143360;0.608
27813;124;143360;759.402
27813;124;143360;241.766
27813;124;143360;3.057
27813;124;143360;1350.67
27813;124;143360;370.852
27813;124;143360;0.742
27813;124;143360;7.589
27813;124;143360;3.929
27813;124;143360;9.815
27813;124;143360;3.833
27813;124;143360;26.91
27813;124;143360;98.578
27813;124;143360;2.687
27813;124;143360;32.218
27813;124;143360;14.46
27813;124;143360;27.502
27813;124;143360;16.317
27813;124;143360;10.845
27813;124;143360;14.689
27813;124;143360;9.424
27813;124;143360;19.775
27813;124;143360;260.741
27813;124;143360;30.276
27813;124;143360;17.549
27813;124;143360;3.224
27813;124;143360;40.703
27813;124;143360;19.122
27813;124;143360;6.324
27813;124;143360;10.126
27813;124;143360;11.699
27813;124;143360;2.13
27813;124;143360;70.62
27813;124;143360;143.777
27813;124;143360;87.366
27813;124;143360;1100.626
27813;124;143360;70.465
27813;124;143360;11.364
27813;124;143360;6.146
27813;124;143360;8.363
27813;124;143360;15.028
27813;124;143360;11.397
27813;124;143360;0.363
27813;124;143360;13.127
27813;124;143360;18.802
27813;124;143360;217.658
27813;124;143360;395.881
27813;124;143360;39.885
27813;124;143360;31.826
27813;124;143360;30.05
27813;124;143360;7.75
27813;124;143360;7.501
27813;124;143360;42.685
27813;124;143360;2.689
27813;124;143360;153.111
27813;124;143360;15.538
27813;124;143360;55.798
27813;124;143360;107.644
27813;124;143360;28.241
27813;124;143360;16.548
27813;124;143360;32.233
27813;124;143360;28.462
27813;124;143360;15.455
27813;124;143360;26.507
27813;124;143360;7.736
27813;124;143360;49.872
27813;124;143360;5.549
27813;124;143360;49.296
27813;124;143360;49.428
27813;124;143360;356.473
27813;124;143360;53.614
27813;124;143360;47.753
27813;124;143360;119.209
27813;124;143360;28.392
27813;124;143360;80.267
27813;124;143360;57.216
27813;124;143360;24.266
27813;124;143360;35.824
27813;124;143360;0.45
27813;124;143360;0.001
27813;124;143360;4.034
27813;124;143360;6.961
27813;124;143360;3.383
27813;124;143360;31.179
27813;124;143360;61.63
27813;124;143360;56.227
27813;124;143360;13.283
27813;124;143360;8.124
27813;124;143360;678.453
27813;124;143360;1504.048
27813;124;143360;65.542
27813;124;143360;416.627
27813;124;143360;6.502
27813;124;143360;17.732
27813;124;143360;17.08
27813;124;143360;5.661
27813;124;143360;7.45
27813;124;143360;138.098
27813;124;143360;1353.261
27813;124;143360;366.426
27813;124;143360;18.29
27813;124;143360;303.838
27813;124;143360;912.31
27813;124;143360;1144.285
27813;124;143360;1298.827
27813;124;143360;1398.777
27813;124;143360;497.24
27813;124;143360;5.788
27813;124;143360;7.774
27813;124;143360;32.267
27813;124;143360;60.303
27813;124;143360;16.868
27813;124;143360;7.602
27813;124;143360;2.088
27813;124;143360;14.292
27813;124;143360;0.243
27813;124;143360;6.276
27813;124;143360;234.443
27813;124;143360;71.403
27813;124;143360;10.116
27813;124;143360;28.992
27813;124;143360;60.103
27813;124;143360;113.557
27813;124;143360;5.839
27813;124;143360;512.654
27813;124;143360;0.463
27813;124;143360;636.796
27813;124;143360;14.41
27813;124;143360;8.687
27813;124;143360;12.071
27813;124;143360;142
27813;124;143360;9.705
27813;124;143360;9.661
27813;124;143360;12.492
27813;124;143360;36.665
27813;124;143360;44.463
27813;124;143360;8.675
27813;124;143360;84.907
27813;124;143360;8.435
27813;124;143360;44.551
27813;124;143360;9.881
27813;124;143360;41.102
27813;124;143360;13.619
27813;124;143360;15.448
27813;124;143360;2.913
27813;124;143360;1.97
27813;124;143360;26.849
27813;124;143360;798.417
27813;124;143360;1210.484
27813;124;143360;57.82
27813;124;143360;42.97
27813;124;143360;10.138
27813;124;143360;10.943
27813;124;143360;32.69
27813;124;143360;18.364
27813;124;143360;493.923
27813;124;143360;32.857
27813;124;143360;40.967
27813;124;143360;1.156
27813;124;143360;7.344
27813;124;143360;12.334
27813;124;143360;25.479
27813;124;143360;23.539
27813;124;143360;7.508
27813;124;143360;35.197
27813;124;143360;2439.5
27813;124;143360;8.145
27813;124;143360;0.326
27813;124;143360;173.356
27813;124;143360;17.585
27813;124;143360;212.143
27813;124;143360;0.003
27813;124;143360;2312.322
27813;124;143360;4436.75
27813;124;143360;80.896
27813;124;143360;288.645
27813;124;143360;150.827
27813;124;143360;12.737
27813;124;143360;4.238
27813;124;143360;10.471
27813;124;143360;29.889
27813;124;143360;0.156
27813;124;143360;4.657
27813;124;143360;0.003
27813;124;143360;33.299
27813;124;143360;20.752
27813;124;143360;518.984
27813;124;143360;30.135
27813;124;143360;87.746
27813;124;143360;3.507
27813;124;143360;38.625
27813;124;143360;121.853
27813;124;143360;55.501
27813;124;143360;1.647
27813;124;143360;69.97
27813;124;143360;67.684
27813;124;143360;214.827
27813;124;143360;810.713
27813;124;143360;74.25
27813;124;143360;192.506
27813;124;143360;358.042
27813;124;143360;141.885
27813;124;143360;116.529
27813;124;143360;27.289
27813;124;143360;155.976
27813;124;143360;8.756
27813;124;143360;23.207
27813;124;143360;1490.521
27813;124;143360;91.768
27813;124;143360;1473.229
27813;124;143360;132.61
27813;124;143360;8.521
27813;124;143360;26.723
27813;124;143360;19.129
27813;124;143360;293.662
27813;124;143360;12.888
27813;124;143360;204.193
27813;124;143360;881.664
27813;124;143360;16.303
27813;124;143360;7.813
27813;124;143360;10.28
27813;124;143360;18.726
27813;124;143360;89.993
27813;124;143360;474.022
27813;124;143360;12.978
27813;124;143360;5.888
27813;124;143360;45.507
27813;124;143360;8.674
27813;124;143360;22.637
27813;124;143360;8.198
27813;124;143360;17.532
27813;124;143360;13.57
27813;124;143360;29.11
27813;124;143360;16.338
27813;124;143360;44.605
27813;124;143360;20.983
27813;124;143360;34.275
27813;124;143360;18.941
27813;124;143360;56.544
27813;124;143360;4.784
27813;124;143360;11.623
27813;124;143360;13.689
27813;124;143360;12.304
27813;124;143360;441.829
27813;124;143360;0.284
27813;124;143360;356.908
27813;124;143360;17.033
27813;124;143360;14.505
27813;124;143360;14.528
27813;124;143360;184.513
27813;124;143360;314.995
27813;124;143360;5.344
27813;124;143360;3.701
27813;124;143360;23.436
27813;124;143360;8.345
27813;124;143360;3.222
27813;124;143360;7.162
27813;124;143360;9.246
27813;124;143360;6.396
27813;124;143360;7.93
27813;124;143360;8.592
27813;124;143360;28.027
27813;124;143360;10.406
27813;124;143360;9.143
27813;124;143360;3.986
27813;124;143360;12.485
27813;124;143360;10.058
27813;124;143360;12.664
27813;124;143360;10.246
27813;124;143360;41.213
27813;124;143360;3.765
27813;124;143360;23.177
27813;124;143360;7.562
27813;124;143360;8.138
27813;124;143360;9.876
27813;124;143360;7.873
27813;124;143360;911.075
27813;124;143360;943.378
27813;124;143360;4.913
27813;124;143360;2053.196
27813;124;143360;2736.675
27813;124;143360;272.232
27813;124;143360;4054.448
27813;124;143360;5.597
27813;124;143360;2.591
27813;124;143360;6.209
27813;124;143360;8.676
27813;124;143360;1501.208
27813;124;143360;667.271
27813;124;143360;64.541
27813;124;143360;4.05
27813;124;143360;6.39
27813;124;143360;107.195
27813;124;143360;28.599
27813;124;143360;14.295
27813;124;143360;4.739
27813;124;143360;6.819
27813;124;143360;5.946
27813;124;143360;9.813
27813;124;143360;414.581
27813;124;143360;1.479
27813;124;143360;5.096
27813;124;143360;6.492
27813;124;143360;20.084
27813;124;143360;1765.494
27813;124;143360;110.511
27813;124;143360;5291.105
27813;124;143360;2257.515
27813;124;143360;225.124
27813;124;143360;9.376
27813;124;143360;245.992
27813;124;143360;15.523
27813;124;143360;341.839
27813;124;143360;355.605
27813;124;143360;44.019
27813;124;143360;8.516
27813;124;143360;36.286
27813;124;143360;12.314
27813;124;143360;6.056
27813;124;143360;4158.399
27813;124;143360;173.506
27813;124;143360;1514.358
27813;124;143360;148.808
27813;124;143360;13.255
27813;124;143360;1505.047
27813;124;143360;390.663
27813;124;143360;60.492
27813;124;143360;48.679
27813;124;143360;1244.787
27813;124;143360;1388.429
27813;124;143360;8.585
27813;124;143360;0.017
27813;124;143360;1.727
27813;124;143360;2.018
27813;124;143360;23.968
27813;124;143360;26.667
27813;124;143360;10.732
27813;124;143360;26.055
27813;124;143360;5.173
27813;124;143360;0.543
27813;124;143360;59.546
27813;124;143360;2583.774
27813;124;143360;349.139
27813;124;143360;31.629
27813;124;143360;234.16
27813;124;143360;417.93
27813;124;143360;159.077
27813;124;143360;7.498
27813;124;143360;299.595
27813;124;143360;305.688
27813;124;143360;52.972
27813;124;143360;493.076
27813;124;143360;42.37
27813;124;143360;676.903
27813;124;143360;5.1
27813;124;143360;95.24
27813;124;143360;11.004
27813;124;143360;895.574
27813;124;143360;475.672
27813;124;143360;63.017
27813;124;143360;0.114
27813;124;143360;1052.063
27813;124;143360;2750.716
27813;124;143360;1563.933
27813;124;143360;3853.378
27813;124;143360;1323.316
27813;124;143360;127.759
27813;124;143360;1701.064
27813;124;143360;2595.209
27813;124;143360;66.627
27813;124;143360;3.069
27813;124;143360;64.656
27813;124;143360;148.739
27813;124;143360;1091.716
27813;124;143360;44.211
27813;124;143360;2.846
27813;124;143360;643.711
27813;124;143360;163.603
27813;124;143360;905.587
27813;124;143360;940.841
27813;124;143360;2.449
27813;124;143360;6.755
27813;124;143360;63.683
27813;124;143360;54.867
27813;124;143360;10.988
27813;124;143360;3.96
27813;124;143360;2.302
27813;124;143360;18.604
27813;124;143360;86.073
27813;124;143360;26.39
27813;124;143360;33.738
27813;124;143360;0.358
27813;124;143360;53.919
27813;124;143360;9.217
27813;124;143360;312.761
27813;124;143360;1.489
27813;124;143360;2.121
27813;124;143360;4.005
27813;124;143360;0.985
27813;124;143360;0.037
27813;124;143360;1.027
27813;124;143360;50.291
27813;124;143360;91
27813;124;143360;5.844
27813;124;143360;1.33
27813;124;143360;28.509
27813;124;143360;0.56
27813;124;143360;21.968
27813;124;143360;9.463
27813;124;143360;1.718
27813;124;143360;253.569
27813;124;143360;866.868
27813;124;143360;8.962
27813;124;143360;352.837
27813;124;143360;458.033
27813;124;143360;71.295
27813;124;143360;1.891
27813;124;143360;19.498
27857;121;53793;154.042
27857;121;53793;0.067
27857;121;53793;80.068
27857;121;53793;2.113
27857;121;53793;426.45
27857;121;53793;15.866
27857;121;53793;99.006
27857;121;53793;120.501
27857;121;53793;50.661
27857;121;53793;55.39
27857;121;53793;72.531
27857;121;53793;0.188
27857;121;53793;19.236
27857;121;53793;6.379
27857;121;53793;2.645
27857;121;53793;30.931
27857;121;53793;44.628
27857;121;53793;255.727
27857;121;53793;247.125
27857;121;53793;54.022
27857;121;53793;5.358
27857;121;53793;49.819
27857;121;53793;73.006
27857;121;53793;131.866
27857;121;53793;428.712
27857;121;53793;38.639
27857;121;53793;274.742
27857;121;53793;135.106
27857;121;53793;0.356
27857;121;53793;23.653
27857;121;53793;34.205
27857;121;53793;64.194
27857;121;53793;254.019
27857;121;53793;180.344
27857;121;53793;149.738
27857;121;53793;6.436
27857;121;53793;5.92
27857;121;53793;103.543
27857;121;53793;37.772
27857;121;53793;157.2
27857;121;53793;68.93
27857;121;53793;30.838
27857;121;53793;221.947
27857;121;53793;78.412
27857;121;53793;6.144
27857;121;53793;16.578
27857;121;53793;4.455
27857;121;53793;15.309
27857;121;53793;327.842
27857;121;53793;43.994
27857;121;53793;72
27857;121;53793;373.098
27857;121;53793;1.675
27857;121;53793;2.999
27857;121;53793;275.493
27857;121;53793;10.012
27857;121;53793;5.965
27857;121;53793;2.623
27857;121;53793;12.703
27857;121;53793;3.505
27857;121;53793;12.539
27857;121;53793;45.227
27857;121;53793;6.54
27857;121;53793;194.328
27857;121;53793;186.653
27857;121;53793;26.059
27857;121;53793;201.402
27857;121;53793;31.635
27857;121;53793;14.473
27857;121;53793;14.468
27857;121;53793;121.138
27857;121;53793;11.863
27857;121;53793;18.868
27857;121;53793;20.01
27857;121;53793;10.08
27857;121;53793;129.181
27857;121;53793;247.305
27857;121;53793;275.61
27857;121;53793;7.829
27857;121;53793;7.17
27857;121;53793;10.096
27857;121;53793;12.334
27857;121;53793;48.843
27857;121;53793;97.988
27857;121;53793;10.489
27857;121;53793;103.949
27857;121;53793;7.75
27857;121;53793;55.867
27857;121;53793;25.565
27857;121;53793;54.699
27857;121;53793;52.689
27857;121;53793;6.236
27857;121;53793;42.146
27857;121;53793;15.375
27857;121;53793;27.932
27857;121;53793;117.307
27857;121;53793;20.981
27857;121;53793;18.541
27857;121;53793;63.665
27857;121;53793;45.085
27857;121;53793;78.62
27857;121;53793;18.86
27857;121;53793;61.068
27857;121;53793;11.325
27857;121;53793;29.157
27857;121;53793;10.401
27857;121;53793;9.507
27857;121;53793;653.272
27857;121;53793;7.031
27857;121;53793;11.455
27857;121;53793;39.539
27857;121;53793;13.227
27857;121;53793;2.753
27857;121;53793;1067.589
27857;121;53793;14.757
27857;121;53793;380.719
27857;121;53793;189.068
27857;121;53793;2.353
27857;121;53793;8.799
27857;121;53793;5.107
27857;121;53793;3.953
27857;121;53793;17.374
27857;121;53793;45.96
27857;121;53793;1.756
27857;121;53793;40.575
27857;121;53793;43.366
27857;121;53793;25.824
27857;121;53793;33.956
27857;121;53793;3.563
27857;121;53793;29.847
27857;121;53793;1799.862
27857;121;53793;904.305
27857;121;53793;999.453
27857;121;53793;12.64
27857;121;53793;14.956
27857;121;53793;32.815
27857;121;53793;7.741
27857;121;53793;7.307
27857;121;53793;54.717
27857;121;53793;4.746
27857;121;53793;41.916
27857;121;53793;22.144
27857;121;53793;1.382
27857;121;53793;21.432
27857;121;53793;24.56
27857;121;53793;505.307
27857;121;53793;328.284
27924;123;13483;23.519
27924;123;13483;282.077
27924;123;13483;0.005
27924;123;13483;499.502
27924;123;13483;25.703
27924;123;13483;84.414
27924;123;13483;26.396
27924;123;13483;5.95
27924;123;13483;299.475
27924;123;13483;61.358
27924;123;13483;13.359
27924;123;13483;47.574
27924;123;13483;169.806
27924;123;13483;0.121
27924;123;13483;32.745
27924;123;13483;28.126
27924;123;13483;53.028
27924;123;13483;24.905
27924;123;13483;3.73
27924;123;13483;83.224
27924;123;13483;161.008
27924;123;13483;680.273
27924;123;13483;343.433
27924;123;13483;6.401
27924;123;13483;1173.672
27924;123;13483;86.095
27924;123;13483;48.811
27924;123;13483;2341.094
27924;123;13483;455.359
27924;123;13483;129.747
27953;121;8441;10.106
27953;121;8441;29.822
27953;121;8441;113.239
27953;121;8441;80.726
27953;121;8441;103.106
27953;121;8441;15.1
27953;121;8441;26.166
27953;121;8441;5.22
27953;121;8441;13.381
27953;121;8441;94.23
27953;121;8441;0.407
27953;121;8441;1.134
27953;121;8441;14.932
27953;121;8441;1.334
27953;121;8441;1.565
27953;121;8441;9.193
27953;121;8441;133.721
27953;121;8441;12.813
27953;121;8441;23.905
27953;121;8441;9.941
27953;121;8441;216.032
27953;121;8441;81.825
27953;121;8441;0.03
27953;121;8441;61.382
27953;121;8441;40.805
27953;121;8441;76.265
27953;121;8441;92.645
27953;121;8441;20.879
27953;121;8441;38.171
27953;121;8441;14.609
27953;121;8441;43.703
27953;121;8441;508.717
27953;121;8441;30.913
27953;121;8441;23.499
27953;121;8441;383.709
27953;121;8441;206.778
27953;121;8441;524.822
27953;121;8441;374.477
27953;121;8441;82.803
27953;121;8441;62.626
27953;121;8441;2.293
27953;121;8441;53.749
27953;121;8441;0
27905;123;11798;6.85
27905;123;11798;0.425
27905;123;11798;155.643
27905;123;11798;11.995
27905;123;11798;7.65
27905;123;11798;101.86
27905;123;11798;4.493
27905;123;11798;202.388
27905;123;11798;173.915
27905;123;11798;78.754
27905;123;11798;3.839
27905;123;11798;182.26
27905;123;11798;28.885
27905;123;11798;6.123
27905;123;11798;7.447
27905;123;11798;53.117
27905;123;11798;105.716
27905;123;11798;412.114
27905;123;11798;431.906
27905;123;11798;40.329
27905;123;11798;4.309
27905;123;11798;13.966
27905;123;11798;75.181
27905;123;11798;43.521
27905;123;11798;115.861
27905;123;11798;17.946
27905;123;11798;0.587
27905;123;11798;0.641
27905;123;11798;30.823
27905;123;11798;514.301
27905;123;11798;609.644
27905;123;11798;15.104
27905;123;11798;862.731
27905;123;11798;1771.437
27905;123;11798;637.442
27905;123;11798;1891.052
27876;121;18075;51.805
27876;121;18075;6.62
27876;121;18075;19.739
27876;121;18075;4.552
27876;121;18075;3.588
27876;121;18075;23.675
27876;121;18075;9.19
27876;121;18075;16.114
27876;121;18075;17.051
27876;121;18075;3.488
27876;121;18075;292.333
27876;121;18075;764.195
27876;121;18075;0.56
27876;121;18075;27.847
27876;121;18075;5.88
27876;121;18075;24.225
27876;121;18075;46.465
27876;121;18075;0.457
27876;121;18075;20.357
27876;121;18075;3.443
27876;121;18075;5.353
