ID;C2011_2012;Surface;SurfaceVeg
30900;1123;19465;92
30900;1123;19465;73
30900;1123;19465;346
30900;1123;19465;348
30900;1123;19465;82
30900;1123;19465;131
30900;1123;19465;209
30900;1123;19465;62
30900;1123;19465;1984
30900;1123;19465;1525
30900;1123;19465;123
30900;1123;19465;245
30900;1123;19465;208
31071;1123;94343;35
31071;1123;94343;1301
31071;1123;94343;4
31071;1123;94343;8
31071;1123;94343;2
31071;1123;94343;20
31071;1123;94343;5
31071;1123;94343;15
31071;1123;94343;21
31071;1123;94343;4
31071;1123;94343;0
31071;1123;94343;34
31071;1123;94343;11
31071;1123;94343;1
31071;1123;94343;8
31071;1123;94343;140
31071;1123;94343;3
31071;1123;94343;6
31071;1123;94343;14
31071;1123;94343;6
31071;1123;94343;442
31071;1123;94343;15
31071;1123;94343;52
31071;1123;94343;4
31071;1123;94343;85
31071;1123;94343;8
31071;1123;94343;27
31071;1123;94343;1
31071;1123;94343;237
31071;1123;94343;4
31071;1123;94343;248
31071;1123;94343;1134
31071;1123;94343;248
31071;1123;94343;218
31071;1123;94343;10
31071;1123;94343;5
31071;1123;94343;35
31071;1123;94343;310
31071;1123;94343;361
31071;1123;94343;10
31071;1123;94343;15
31071;1123;94343;19
31071;1123;94343;24
31071;1123;94343;42
31071;1123;94343;90
31071;1123;94343;33
31071;1123;94343;11
31071;1123;94343;0
31071;1123;94343;23
31071;1123;94343;23
31071;1123;94343;10
31071;1123;94343;15
31071;1123;94343;55
31071;1123;94343;8
31071;1123;94343;10
31071;1123;94343;26
31071;1123;94343;24
31071;1123;94343;380
31071;1123;94343;338
31071;1123;94343;219
31071;1123;94343;7
31071;1123;94343;275
31071;1123;94343;98
31071;1123;94343;2515
31071;1123;94343;444
31071;1123;94343;29
31071;1123;94343;459
31071;1123;94343;8
31071;1123;94343;14
31071;1123;94343;7
31071;1123;94343;4
31071;1123;94343;28
31071;1123;94343;10
31071;1123;94343;6
31071;1123;94343;5
31071;1123;94343;132
31071;1123;94343;53
31071;1123;94343;462
31071;1123;94343;7
31071;1123;94343;7
31071;1123;94343;11
31071;1123;94343;7
31071;1123;94343;237
31071;1123;94343;195
31071;1123;94343;323
31071;1123;94343;144
31071;1123;94343;59
31071;1123;94343;75
31071;1123;94343;34
31071;1123;94343;41
31071;1123;94343;12
31071;1123;94343;61
31071;1123;94343;2
31071;1123;94343;17
31071;1123;94343;88
31071;1123;94343;37
31071;1123;94343;393
31071;1123;94343;1173
31071;1123;94343;1
31071;1123;94343;89
31071;1123;94343;27
31071;1123;94343;140
31071;1123;94343;0
31071;1123;94343;14
31071;1123;94343;3
31071;1123;94343;33
31071;1123;94343;5
31071;1123;94343;468
31071;1123;94343;9
31071;1123;94343;34
